id,dialogue
13728301,"Martha: Hey Hun :*
Daniel: Hey to you too :*
Martha: I just got the sample invitations!
Daniel: That's so great!
Martha: Yeah, I know!
Daniel: How do they look?
Martha: <file_photo> <file_photo> <file_photo>
Daniel: They're a little different than on the site...
Martha: Yeah... but still gorgeous!
Daniel: If you say so... Which one do you like best?
Martha: You first.
Daniel: I'd have to see them irl.
Martha: Oh, c'mon. Tell me.
Daniel: Ok. I liked the second one on the site, but now I think the first one looks better. I still don't like the third one.
Martha: Y not?
Daniel: IDK. Just don't.
Martha: Well, what do you like about the first one then?
Daniel: I like the curves, the lines and the font. It's really nice to look at.
Martha: My bet would be the third one, but actually the first one is also nice.
Daniel: Y don't u like the second one?
Martha: I don't like the colours and it looks a little bit washed out, Don't you think?
Daniel: Hard to say based on the photo, but probably.
Martha: I'll ask my mom and you ask your parents and we'll talk about it irl 2nite?
Daniel: Sounds like a plan. Ur place or mine?
Martha: Mine. Come after work?
Daniel: Sure. I'll be there B4YKI.
Martha: Great! CU 2nite :*
Daniel: Bye Babe :*"
13813346,"Dave: Hi! :) How are you doing?
Jane: Hello! Not too bad, just chilling right now. You?
Dave: Good, good. I'm writing because we didn't have the chance to finish our conversation yesterday.
Jane: That's right! You promised to send me some useful links.
Dave: Exactly! Here there are: <file_other>, <file_other>, <file_other>
Dave: These are the ones I found the most helpful. First days are the most difficult, but you'll find good tips on what to do, what to avoid, etc.
Dave: And here's the link to the shelter where I found Trixie :) <file_other>
Jane: Wow! Thanks Dave!
Dave: No problem. I'm happy to hear that someone's considering adopting a dog instead of buying one.
Jane: I thought about buying, because I love pugs and other small dogs. I was reading about them and I found out that they have a lot health issues.
Jane: I don't want to buy a dog that's going to die in three years or I spend all days at the vet.
Dave: It's actually proven that mutt's have much better health than purebred dogs.
Jane: That's why I've heard too. So I thought it may be a better idea to adopt :)
Dave: See, I've always dreamed about a German shepherd, but then I went to the shelter with my friend and found Trixie :)
Dave: Adopting a dog is not as easy as it may seem, but I think that's good. I was asked to fill in a questionnaire, had two interviews (;)) and a trial walk, before they agreed to give me Trixie. So be prepared to have your flat checked and everything.
Jane: I don't mind that at all.
Dave: Here's Trixie :) <file_photo>
Jane: She's sooo cute! <3
Jane: I'm only afraid they won't let me adopt a dog, because I've never had one.
Dave: Oh don't worry about that! I didn't have one either!
Dave: Go to the webpage I sent you, or a find a different shelter, and look at the dogs that are waiting for adoption. We all have our preferences, but I advise you to be honest with the caretakers and tell them what kind of dog you would like to have.
Jane: Thank you! What if I like a dog that will not be suitable for me?
Dave: Hm, I'd rather go for the personality than for the looks, same with people I guess ;) I'd prefer my friends to be nice than pretty ;)
Jane: It's true, sounds logical ;)
Dave: If you have any doubts or questions, do not hesitate to ask me. I went the same road, so I hope I may be able to help you.
Jane: Thank you so much! I probably will have a lot of questions :D"
13829423,"Carla: I've got it...
Diego: what?
Carla: my date for graduation. Hope you're coming
Diego: if you tell me when...
Carla: oups sorry. June 4th
Diego: we've got time.
Carla: of course, but you have to book your plane
Diego: i still  don't know, and it's quite expensive
Carla: that's why you have to book it right now. Please tell me you'll come
Diego: i'd love to for sure
Carla: come, come, please
Diego: ok, i'll have a look and tell you.
Carla: you could stay  home for the week, my roommate won't be there.
Diego: didn't you tell me your  parents would come?
Carla: yes they will, but they've got friends they could stay with.
Diego: what was the company you flew with when you came last month?
Carla: aeromexico was the cheapest at that time, but check with delta
Diego: i think there is some flight comparison websites and also some apps.
Carla: i only know the canadian one
Diego: don't worry i'll find out 
Carla: ok ! i've to leave you. tell me soon
Diego: i will. good night"
13729508,"Nina: Do you know what happened to Kate today? Why she was so sad and quiet? It's not like her! 
Holly: Yeah, I know. 
Nina: ???
Holly: It's about her boyfriend. 
Nina: Ah! They broke up?
Holly: Possibly. They had some kind of argument yesterady. That's what she told me.
Nina: Did she say what the argument was about?
Holly: She wasn't very clear about it. But, for some time already, I've suspected that this boyfriend of hers is a bit of a boozer. 
Nina: That's not a good news. 
Holly: Precisely. And I thingk Kate doesn't know what to do about it.
Nina: Well, that's now an easy subject. 
Holly: Maybe I'm wrong...
Nina: Did you go to a party with both of them?
Holly: I did, but I had to leave early. He was already quite drank when I was leaving at 10:00.
Nina: It doesn't mean anything. 
Holly: You're right, but few days after the party we met Kate, Ariel and me for a coffee and Ariel made some strange remark. I didn't notice it then, but now I think something must have happened at the party after I left. 
Nina: Do you think we should try talking to Nina?
Holly: I suppose so. Better to talk now, before things get worse.
Nina: True. Let's arrange a coffee together. 
Holly: Tomorrow? Around midday?
Nina: Fine. "
13682471,"Greg: Hi! I've heard Jason is leaving us for some time. Is that true?
Sally: Yes and no. Who told you?
Greg: It's becoming an open secret. People are talking.
Sally: That's interesting. I'm wondering who spilt the beans.
Greg: So it is true
Sally: He's leaving to another division. Overseas. But he'll be in here from to time.
Greg: That's all very general. Can you reveal some details?
Sally: Aren't people talking about that? :-p
Greg: I don't want to learn things from 'people'. You're the best source of knowledge.
Sally: Am I?
Greg: Yes, you are. Come on!
Sally: I can't tell you everything.
Greg: Not everything but a little more :-)
Sally: There are some problems in one of our Asian plants. It's a kind of promotion for him.
Greg: And what will his connections with us be like?
Sally: He will come here for quarterly meetings
Greg: So he got on the Board, didn't he?
Sally: I didn't say that
Greg: It'll be announced sooner or later. What are you afraid of?
Sally: It is supposed to come out in the open rather later than sooner.
Greg: OK. Mum's the word.
Sally: Thanks.
Greg: Have a good afternoon.
Sally: You too!"
13715753,"Jarrett: just watchin Amy
Lyndon: again? we did what,two weeks ago?
Padget: i luv the film. I luved the girl
Ronni: so sorry she gone. 
Jarrett: fuckin 27 club
Lyndon: come one you know its bollocks dont ya
Jarrett: sure but Teres sth to it. I mean that is too often
Lyndon: what?
Jarrett: you know, guys dying at tis age
Padget: could be just coincidence. Or could be this age
Ronni: guys, we're 27 next year
Jarrett: suppose we become celebs we might be in trouble
Padget: you plannin Jar?
Lyndon: he might be world famous for his farts 
Jarrett: Lol. better that than dye in yer shithole
Lyndon: just kiddin mate take it easy
Padget: slow down boys. Kiss goodbye and go to bed
Jarrett: true, im back to my Amy
Ronni: yeah, just dont do nothin stupid man
Jarrett: not yet world famous for my farts lol"
13828368,"Adam: About the wedding, Mom.
Mom: What about it?
Adam: Well, we appreciate what you and Dad are doing.
Mom: But?
Adam: But we'd rather have a modest reception.
Mom: I think we spoke about it.
Adam: We did.
Adam: But yesterday me and Marlene talked about it again.
Mom: Let me guess, she turned you against us again?
Adam: Mom, don't say that!
Adam: We both think inviting 200 guests whom we barely know is a bit overdone.
Mom: We've got to invite family.
Mom: Anyway, me and Dad will pay everything.
Adam: But, couldn't you just give us the money?
Mom: What will you spend it for?
Adam: Me and Marlene came up with this plan.
Mom: What plan?
Adam: We want to travel. Like around the world.
Mom: What? We need to talk. Be here tonight. 
Adam: All right, Mom. We'll come."
13729440,"Max: Are we meeting later?
Judith: No
Judith: I'm busy at work
Max: You've been working really hard recently
Judith: Something people like you cannot understand
Max: Why do you always have to attack me?
Judith: Why cannot you put yourself in my place?
Judith:  what do you know about real work?
Judith: You set your own schedule
Judith: Wake up at 10, go to the office for 2 hours
Judith: Meet two or three guys
Judith: Go to the gym
Max: But I still make decent money
Max: For the past three months that we've been dating 
Max: I've always paid for you 
Max: You didn't seem to have a problem with that
Max: You never complained that I can afford all these things
Max: Maybe I don't work as many hours as you do 
Max: But I earn enough for both of us have a nice life
Max: Which you don't seem to appreciate "
13820132,"Evelyn: im thinking of getting some yoga
Camber: oh sounds cool i cld join u
Evelyn: cool
Alcott: oh gals u and yoga. sry but ...
Norman: i thought of the same
Evelyn: shut up you two!
Camber: exctly! you know nothin
Alcott: thatd be a laugh tho
Norman: yeah lets go & take a look hey?
Evelyn: we not gonna tell you when and where we going so now bloody way!
Camber: absolutely!
Norman: thats not fair!
Alcott: yeah you can always come to see our practice
Camber: which is the most boring experience one may imagine
Norman: thats because u know absolutely nothing about curling
Alcott: if u expect yoga more excitin well 
Evelyn: its not about exciting its healthy
Camber: for mind and body
Evelyn: in a nutshell!
Norman: well good luck you two, but im tellin ya, nor 4u!
Camber: shut it"
13828563,"Noah: hello
Tom: hi! what's up?
Noah: you're still into board games?
Tom: yeah nothing changed
Tom: why?
Noah: I'm looking for a gift for a friend
Noah: I know he's recently got into board games so maybe you could recommend something?
Tom: that's a hard thing to do without knowing the person
Tom: there's so many genres
Noah: any recommendations would be nice
Tom: do you at least know if he has a game group?
Tom: with how many people he usually plays?
Noah: I think he plays mostly with his girlfriend
Tom: that helps
Tom: you can try Onitama for example
Tom: great two player abstract game
Tom: a bit pricey but the production is spectacular
Noah: will check it out, any thing else?
Tom: from the ones I played I could also recommend Patchwork, Jaipur or Hanamikoji
Tom: those are smaller, cheaper but still great games for 2 players
Tom: I'm pretty sure he'll enjoy any of them
Noah: thanks, now I have something to choose from
Noah: should be easier that way
Tom: no problem"
13829969,"Brittney: sorry, i couldn't come today
Alvin: i know, no problem
Brittney: i really wanted to come 
Brittney: but i had so much homework ;(
Alvin: :*
Alvin: u ok?
Alvin: i got the impression you're really depressed
Brittney: yeah i'm not feeling too sexy...
Alvin: can i help you somehow?
Alvin: need a hug or sth?
Brittney: i don't know, Al
Brittney: i really don't know
Brittney: i guess i'm just tired 
Brittney: all the stress at work and with the kids and now the party
Brittney: it's just too much 
Alvin: do you need me to take care of the kids sometimes?
Alvin: don't worry about the party, we'll do fine without you being there
Alvin: just come to the party itself:)
Alvin: it'll chill you out :)
Brittney: I really don't think i'm in the mood
Alvin: come on. i'll take care of the kids tomorrow afternoon, you can go to a beautician or sth
Alvin: it will do you good :)
Alvin: and then on friday the paaartyyyyyyy!!
Brittney: you know what, maybe it's a good idea.
Brittney: i'll get the kids ready by 4pm
Alvin: perfect! :D
Brittney: thanks hon ;*
Alvin: at your service:)"
13680133,"Marie: What's up, darling?
Sara: Hi Marie. I'm in France looking for a job. Pity I can't make it for those workshops in Lisbon. Are u going?
Marie: No, I don't have time now. Where in France?
Sara: in Cannes. If you draw a straight line, it's quite close to Barcelona :P
Marie: hehe I'm still renovating. I'm gonna jump off a cliff if it doesn't end soon. Can't do it any longer.
Sara: it is always like this!
Marie: I thought I knew it
Sara: My parents planned 3 months and it turned into 10 years :D
Marie: seriously it takes way toooo long
Sara: haha
Marie: What kind of job? Are you practising ""Aaaaaaaaaaaa""?
Sara: waitress
Marie: there you have it - singing waitress <3
Sara: I'm not practising anything right now or they would put me in a mental institution, this is a different world here
Marie: hehe
Sara: only talks about restaurants, fast cars and watches
Marie: in a mental institution you could have peace at least and time for practising hehe
Sara: and electrotherapy
Marie: this was in 19th century ;)
Sara: I'd bring my own blender there
Marie: and metal straws and the whole set in an eco-bag
Sara: damn right! I packed it all
Marie: you took it to France too?
Sara: of course!
Marie: haha <3
Sara: and a garlic press"
13728610,"Fong: Hey 
Fong: Is Long in Switzerland? 
Kevin: Ye he is
Kevin: Studying there
Fong: Like hotel management? 
Kevin: Yes
Kevin: Hes a baller
Fong: Lol
Fong: no shit
Fong: A year tuition there is like what? 30 000 franks at least
Kevin: I dont remember but a lot! 
Kevin: XDDD
Fong: Crazy 
Kevin: Maybe less than that but
Kevin: I would never go to a school like that
Kevin: Most people don't do anything with it
Fong: I think so too
Fong: Like still customer service for quite a while before you become a manager
Kevin: Yeah and at the same time you probably become a manager in any field without a hotel management xd
Kevin: generally speaking*
Fong: Agreed."
13865085,"Evan: How is Laos?
Linda: fun!
Tom: is it warm?
Linda: not as much as Thailand
Linda: but cheaper
Sam: yes, it's very cheap and less touristic
Linda: I had a hilarious situation yesterday
Linda: We're in Vang vieng now
Linda: and I decided to dye my hair
Evan: wow, what colour?
Linda: red
Evan: hahah
Linda: I did it in a strange little place, for just 10 dollars
Evan: gosh, how is it?
Linda: Good, I'm happy with the result
Linda: but it seems that a whole village came to see
Linda: the blonde woman that became red, because all women there are brunette of course
Tom: right! quite and event in the village I imagine
Linda: but the were all very nice and helpful
Linda: just curious ;)"
13730994,"Rose: read this <file_other>
Amelie: hehe, Guardian again :P
Rose: sure, I like them!
Amelie: it's quite interesting
Rose: it is, but also maybe a bit naive?
Amelie: Yes, like comparing Europe nowadays to Europe in 536 is a bit simplistic.
Rose: True, people had different expectations then, perceptions, believes etc. Also imagination of what was possible or not.
Amelie: Exactly!
Rose: Like the volcanic eruptions they read as the anger of God.
Amelie: on the other hand, we have this kind of people here and now as well.
Rose: Good point. They vote for Trump
Amelie: So maybe it's not that stupid, the article. Maybe we've never changed, as humans
Rose: At least not as much as we would like to believe.
Amelie: Which is a beautiful but also sad realisation.
Rose: Look at all this racism and xenophobia around the world right now. If not even IIww and Holocaust has changed us, what could?
Amelie: nothing, I am afraid.
Rose: We just keep repeating the same stories all the time.
Amelie: Over and over again.
Rose: God, how depressing!
Amelie: Anyway, I have to come back to work. This sad truth about life never changes as well - we have to work.
Rose: And we become our work.
Amelie: Oh, yes! 
Rose: TTYL :*
Amelie: :*"
13729270,"Tom: I want to meet with you to discuss you working with us on a project. Are you available for a meeting tonight?
Jim: Thank you for contacting me. Could you tell me a little more about the project?
Tom: That's why we want to meet with you to discuss it and offer you the opportunity of working with us. Meet you at 7:20pm on Stokes Croft?
Jim: That sounds interesting and thank you for offering me the opportunity of meeting with you but I would really like to know more about the project so I can prepare myself.
Jim: Can you please tell me what the project is about? When does it start? How long does it go for? And  is it paid or unpaid?
Tom: Dude we're offering you and opportunity to meet with us and discuss the project. I don't talk about project details online with no one. It is highly confidential.
Tom: So are you meeting with us or not tonight?
Jim: I would love to but I really need to know a little bit more about it so I can decide if it something that I would be interested in.
Tom: What part of we want to meet with you don't you understand?
Tom: We're offering you an opportunity to work with us and some very well known people. If you want to know more you have to come to the meeting.
Jim: OK. But is it a paid project?
Tom: I don't discuss money online.
Tom: I think you're not understanding me here. I'm giving you an opportunity to get somewhere with your work and you're trying to dictate terms to me.
Tom: I think this opportunity isn't right for you mate. I need people with passion and dedication and you don't sound to me like you're one of those.
Jim: Of course I might be potentially interested but like anyone else I need to pay rent, bills and buy food and opportunity doesn't pay the bills nor does exposure or experience.
Jim: So with all due respect unless you can give me a small brief about the project it is really hard for me to say yes.
Tom: Fine have ti your way. Your loss.
Tom: I'll just contact your competition and offer them the opportunity.
Jim: Please do.
Tom: I will! With that attitude you'll never get anywhere in life! Wanker!"
13819930,"Audrey: ey, what was the title of this tv series you showed me yesterday gusy?
Audrey: cause i want do download it but don't remember the title
Tony: Lucifer
Tony: you can check it on netflix
Audrey: noooooope i'm not gonna pay for it
Audrey: but thanks
Jessica: yeeaaah lucifer's the best
Jessica: have you guys heard they have already finished shooting season4?
Tony: it's finished? jesus can't wait
Tony: what's the release date?
Jessica: there's nothing official yet but one of the actors said they were planning it for April
Audrey: cool :D i hope i will manage to watch all 3 seasons until then xDDDddd
Tony: you will, for sure :D
Tony: we can always watch it together
Jessica: i'm in!!!!!
Audrey: really? that would be cool :D
Tony: <file_other>
Tony: here's the link for all the seasons
Audrey: thank you!!!! gonna see it in a minute
Audrey: btw, you guys comin in today?
Jessica: depends on time
Tony: i'm free at 9pm.....work
Audrey: and you jess?
Jessica: 9pm is ok, also got some work to do
Audrey: cool, we're in touch then"
13828109,"Vanessa: ok
Vanessa: talked to Mick
Vanessa: i'll be there at about 7pm
Stacy: ok
Stacy: <file_photo>
Stacy: shopping done :D
Vanessa: i'm only thinking how to get back from your place
Stacy: ?
Vanessa: you know how not to get mugged :D 
Stacy: u think it's unsafe?
Vanessa: yeah i always get that impression it better not to walk there at night
Vanessa: alone
Stacy: if you want you can take Chase. i'll close up the cats in the bathroom 
Stacy: or i can walk you back with Buba
Vanessa: or we can do both ;D
Stacy: ok:D
Vanessa: well anyway, let's meet at your place
Stacy: ok
Stacy: i'll be home all evening so come any time
Vanessa: ok i'll let you know when i leave"
13731173,"Nina: Did you get paid this month?
Tara: I think so.
Tara: Haven't checked the bank TBH.
Nina: Can you pls?
Tara: OK. Give me 15 min.
Nina: No worries.
Tara: Checked and this month's pay has gone through.
Nina: Mine hasn't.
Nina: That's why I was asking.
Tara: :-( That sucks!
Tara: Specially with it being a weekend and all that.
Nina: Yep. Exactly.
Tara: Since my one went through it is probably just your bank being slack.
Nina: Yeah prolly.
Nina: Have to get onto them first thing Monday morning.
Tara: Then straight onto HR to make sure they didn't fuck shit up again.
Nina: Happy Happy! Joy! Joy!
Nina: Yet more shit to deal with.
Nina: As though the list wasn't long enough already.
Tara: Hope they sort it out for you on Monday. It sucks being without money."
13682403,"Nathalie: I can't stand that bitch from my adjoining room. 
Jamie: What now?
Nathalie: At this point she annoys me even with her breathing
Jamie: Haha Nathalie come on don't be petty
Nathalie: I am not!!! She's a fuckin ice queen and a know it all. Always late and leaving earlier than anyone else.
Jamie: Can't you just not talk to her?
Nathalie: I can but she is listening to anything I say in my room and she's judgmentally silent
Jamie: Hahaha Nat you're not yourself today
Nathalie: Yesterday she took my sponge and went to wash her dishes without asking
Jamie: <file_gif>
Nathalie: It's not funny, she keeps losing it and I have to buy a new one
Jamie: ... that's an expensive item
Nathalie: and her feet smell
Jamie: hahahaha
Nathalie: And she's ugly and stupid
Jamie: That's my adult, sophisticated girl
Nathalie: <file_gif>
Jamie: So you mean I could fry an egg on your head?
Nathalie: Yes.
Jamie: You're adorable :*"
13828015,"Renee: <file_other>
Renee: doesn't look that bad doesn't it:D
Katie: whaaaa
Katie: it looks fucking amazing!!
Katie: is there like ANYTHING you can't do??
Renee: :)
Katie: I didn't even think it was you!
Katie: I thought it was some professional dancer! 
Katie: only at the end there's your face up close
Renee: ^^
Katie: shit
Katie: amazing, really
Renee: thanks :))
Renee: i didn't think it looks that good until they recorded us :D
Katie: why?
Katie: I mean why did they record?
Renee: some ppl couldn't remember the steps and the instructor asked me to dance with him 
Renee: so they could record him with a partner
Katie: i see
Katie: really i didn't realise you were so good:D
Renee: thanks again:D you know the instructor adds like a billion points to my presence:D and it's the Waltz, so even more ;)
Katie: shit i wouldn't even know it's the waltz xD"
13815986,"Hazel: Hello Brad. That's insane, we havent seen each other at all haha perhaps today well be able to catch up 8-)
Brad: Yo Hazel. Sad indeed :) yesterday i went to the cinema and around the block, and today I'm visiting my parents.
Hazel: Life
Brad: I'm coming back on Sunday. We'll catch up next week ;) how was your yesterday?
Hazel: yesterday was OK. It turned out the show is only for the association memebers wtf? today im going to that studio to take some photos. I also got this job in theatre. your parents are cool. 
Brad: Wow you got that! Applause!!! so our tete-a-tete not earlier than on Sunday :)
Hazel: Yep, cool. Do you have by any chance a clothes horse?
Brad: Yeah, behind the closet.
Hazel: Got it, thanks 🙏 I have a shy question.... :P Could - I - take - some - honey? :)))) haha
Brad: Oh Haze, of course you can :) what kind of q is that? take anything you find, olive oil etc.
Hazel: Awesome, thanks :P
Brad: Are you OK? :D
Hazel: I'm great, working
Brad: <file_photo>
Hazel: Flowers after the premiere plz :D :D :D
Brad: hahaha
Hazel: btw how does it work with cleaning the house? I can do it, do you have a vaccum cleaner?
Brad: no need
Hazel: but the floor is calling us
Brad: I will do it, or is it your relaxation thing? :) then I won't stop you
Hazel: Could be
Brad: mop is outside
Hazel: good, what about a vaccum, brush etc?
Brad: But i vaccumed 2 days ago haha"
13611575,"Mark: Where is the laundry drying rack?
Anna: In my sis's room
Mark: Oh nvm you hanged it. Thank you. I was gonna
Anna: No problem. You can run next one, if you want.
Mark: Okay. Have fun with your friends.
Anna: Thanks, honey;* 
Mark: Which is the delicate setting? 
Anna: The one with the feather, feather is the delicate section. It’s either 30 or wool or sth or 40 degrees within delicates.
Mark: KK. Done.
Anna: Thanks! 
Mark: This washer is hard to use for me, American ones are much easier
Anna: Well, American ones also destroy your clothes:D you will get it 
Mark: In time, it is definitely not rocket science:D 
Anna: If you have any questions just shoot me
Mark: Sure thing!
Anna: oh and anyway, there is a manual if I won't be helpful enough.
Mark: I just won't use very elaborate programs lol
Anna: That's some idea, just stick to everyday one, 1.5h and 30 degrees
Mark: Yep, my fav! Shanks!
Anna: My pleasure:)"
13829078,"Caroline: I ate a shrimp!!!
Caroline: I can't believe it!!
Caroline: <file_gif>
Suzie: You did WHAT now? :D
Caroline: ate
Caroline: a
Caroline: shrimp
Suzie: lol, you go, girl!
Suzie: <file_gif>
Caroline: :D
Suzie: how was it?
Caroline: unfortunately fricking goooood
Suzie: what do yo mean unfortunately?
Caroline: cause it shutters my 'i never eat shrimps' kind of pose
Caroline: you know...
Caroline: I'm not that special anymore...
Caroline: *sobbing*
Suzie: you're crazy :D
Suzie: now we can go out for seafood!
Suzie: Gosh, f-i-n-a-l-l-y!
Caroline: We'll see. Maybe it's temporary and I'll go back to normal in a few days
Suzie: I hope you won't ;)
Caroline: gotta go, more shrimps are waiting...
Suzie: It's a fucking end of the world :D
Suzie: <file_gif>"
13729840,"Philip: Hello beautiful
Mary: heyyy
Philip: you look so beautiful in in your profile pic
Philip: you look good enough to eat
Mary: ok...
Philip: youre just so hot
Mary: uhhh thanks???
Philip: I just thnik youre beautiful
Mary: thanks
Philip: youre not being very nice
Mary: excuse me?
Philip: you could say something
Mary: there's reallyu nothing I can say
Philip: you could tell me I'm cute
Mary: ????
Philip: yeah, you could be nice and answer with something nice!
Mary: I really don't know what to write to you 
Mary: this conversation got very weird
Philip: yeah you grils don't know how to be nice
Philip: you're all the same
Mary: ??? what the hell
Philip: <file_photo>
Mary:  a dick pic! really 
Mary: Ok Im out of this conversation
Philip: yeah well fuck you! "
13681150,"Ann: Hello friends, we wish you a very happy new year. See you soon. The Maugh's family
Bea: a bit late for the McKeen with the opening of the message. Even if i've already seen you this morning i wish you again a happy new year.
Ann: 😜
Ann: we'll meet at Café de Paris in 10 minutes?
Bea: Ok but i'll be a bit late, wait for me
Ann: ok. By the way i confirm that your son is invited tomorrow for LG 's birthday from 11am to late in the afternoon.
Bea: Sorry but i didn't know. Bastien didn't tell me about it. It's tomorrow?
Ann: yes, luckily i'll check with you
Ann: foot, lunch and foot again till they're all too tired
Bea: ok, we'll manage, but Bastien will be at 11.30am 
Ann: He could join them on the soccer field
Bea: I'll tell him
Ann: could you give me tom's mum number, i'll also have to check with her.
Bea: <file_others>
Ann: thanks a lot
Bea: Sorry Bastien is late, don't wait for him before lunch
Ann: no panic, they're still playing outside
Bea: Thank for the party, Bastien was very happy. He came so tired that he didn't even eat for dinner and went to bed straight
Ann: Here is a picture of the guys
Ann: <file_photo>
Bea: What a team!"
13828641,"Bacallao: God I'm so tired today 😴😴😴😴
Kahley: Long week?
Bacallao: Yeah
Bacallao: I have been working on several reports..
Kahley: Boring?
Bacallao: Quite interesting actually, but my eyes need a rest 😫
Kahley: 📜📜📜
Kahley: Yes it's exhausting
Kahley: Hope it doesn't get you paranoid
Bacallao: HIV and vaccines mainly
Bacallao: Not anymore, I have gotten used to it now
Bacallao: 🕷️🕷️🕷️
Bacallao: <file_gif>
Bacallao: Hahaha
Kahley: When you say vaccines, do you mean vaccines for kids?
Bacallao: Yeah
Bacallao: It's about the vaccine hesitancy..
Kahley: I understand the fear, but it's also causing viruses to spread..
Bacallao: Yes
Bacallao: It's terrible..
Kahley: Yes and very scary
Kahley: Another friend of mine mentioned it the other day, as her husband works for a clinic and has had to deal with many different cases..
Bacallao: Yeah it can't be easy..
Kahley: It's surprising to see how many families are becoming more and more hesitant..
Bacallao: Yes and through our reports we have seen very high numbers in many areas..
Bacallao: If and when things will improve..that's another dilemma.. 
Kahley: 🤦"
13819937,"Jacob: A month ago today I quit smoking, can you believe that?
Andrea: Congrats, Jacob!
Thomas: Good! Keep it that way bro.
Andrea: That's very admirable, really
Andrea: I've been in this toxic relationship with cigarettes for 3 years now and tried to quit a few times
Andrea: The longest I could resist smoking was like 2 weeks but it always comes back like a boomerang...
Thomas: I quit after 7 years
Thomas: That was a terrible battle!
Andrea: How did you manage to do that after all that time?!
Thomas: It was a combination of a good strategy and the power of will
Jacob: I think I know what you mean
Jacob: Was it like reducing the amount of cigarettes periodically?
Thomas: Something like that plus trying to draw attention from any thought urging me to reach for a cig
Andrea: It seems so simple but once you try, you realize that it's not that easy :/
Thomas: True. But look, Andrea, Jacob has taken the bull by the horns and succeeded
Jacob: Thanks Thomas, at least I'm trying.
Jacob: But sometimes it's extremely hard to resist temptation...
Thomas: Yes, definitely. Especially at the initial stage of the process
Andrea: But you know guys, all that you've written here so far feels like kind of motivation for me, as strange as it may sound
Andrea: Because, you know... If you two could, why can't I?
Jacob: Of course, you should try again!
Thomas: Don't you even hesitate. Just think to yourself in this way:
Thomas: This is a little awful cigarette, every time I light it up it kills me, it smells bad to me and to others, more money is lost and actually it holds power over me. Why would I be a slave of a small shitty thing like that? I'm strong enough to resist it, I'm bigger than that!
Andrea: All right! I just need to keep convincing myself that I'm bigger than that!
Thomas: Just be consistent in doing so :)
Jacob: And buy a lot of sweets, you'll need them. At the beginning at least :D
Thomas: Right, they can soften the shock after quitting smoking.
Andrea: Thank you so much guys! 
Andrea: So... This seems to be the first day of the rest of my life :D
Andrea: And Jacob... Gratz again!"
13828597,"Owen: sis
Owen: at what time is zoe departing?
Mia: I don't know
Mia: Ask her? :D
Owen: :<
Mia: Ok I'll ask
Owen: <3
Mia: She says they want to be there at 3pm
Mia: So probably around noon
Mia: But she says she's not sure yet
Owen: ok
Owen: i guess i'll write her
Mia: Yes :P
Mia: Is your suit ready? :d
Owen: hmm yeah
Owen: it still fits even
Owen: XD
Mia: Hahaha
Mia: Pig
Owen: -.-
Mia: <file_gif>
Owen: -.-
Owen: ok going back to work
Mia: Ok :P"
13681578,"Sid: Casie, you gotta help me
Casie: what happened?
Sid: I have this song stuck in my head and I can't remember what it is
Casie: haha it happens to me a lot
Sid: It's about a girl like she's sad but she gets better
Casie: that's like a milion songs
Sid: It was sang by a guy and now it's again on the radio but sang by a girl
Casie: Hmmmmmm
Sid: It's from the 90s I guess?
Casie: <file_other>
Sid: no, that's not it. cool song, though
Casie: Right? 
Sid: i just can't get it out of my head
Casie: Oh! I know!
Sid: ??
Casie: <file_other>
Sid: YES
Casie: Haha, I didn't know you were into Super Girl
Sid: It's a great song
Casie: I know, I like it too
Sid: Thanks Cas!!
Casie: No prob!"
13716226-1,"Peter: Soooo how scattered are the 206 crew then? Let's start with who's back in the UK!? I'll start, Me!
Olivier: I never left :-) glad to hear you're back <3
Clare: Living it up in Ghana still bros :D
Tina: I'm back too! Whoever is around, let's get a drink or dinner or something some time next week?
Thomas: Currently in Cambridge. Leaving for Russia again on Sunday.
Tina: How about Friday evening?
Anne: Are you coming to the drinks reception tonight?
Helen: I'm in Cambridge too! Will be at the drinks reception tonight, but am on fieldwork this Friday :(
Peter: won't make it to drinks this eve... and Friday neither... But a meet up would be good, what about Saturday evening? or next week without Tom! haha
Annette: So if there is going to be drinks tomorrow let me know when and where! Amy you are responsible for keeping me posted! xxx
Amy: This is 100% happening. We're gonna celebrate Tom embedding himself within the Russian government! 
Amy: But also, plans have never been my forte
Amy: Pub half fiveish. Pub recommendations needed.
Peter: Cool, I can join from about 6! Looking forward to catching up!
Annette: I will join you guys from around 6.30-7 pm! Hope you guys will still be around!
Amy: 100%
Anne: Sorry, won't be joining. Hopefully next time.
Annette: I might come at 5.30 actually so keep me posted on where you are at!
Amy: I'm in spoons... Join whenever!
Clare: LOL. Wish I was there bros! <3 <3 <3 I'll have a few beers here in your honour"
